,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,110,2,0,0,0,0,0,3,0,0,0,0,1,1,2,6,1,9,1,24
true_1,2,151,2,8,0,14,1,5,2,0,0,2,2,2,2,1,0,0,1,0
true_2,0,17,114,31,6,8,2,7,2,0,2,1,4,1,1,0,0,1,0,0
true_3,0,6,12,151,14,1,5,1,1,1,0,1,1,1,0,1,0,0,0,0
true_4,2,7,6,17,136,1,4,10,0,1,0,0,7,2,0,0,0,0,0,0
true_5,1,10,4,1,2,176,0,1,0,0,1,0,0,0,1,1,0,0,0,0
true_6,0,3,4,4,6,0,165,7,2,0,0,0,2,1,1,0,0,0,0,0
true_7,1,1,4,2,3,0,5,164,7,0,1,0,3,1,0,0,2,2,1,1
true_8,4,0,1,0,0,0,7,26,150,0,0,0,2,0,2,0,3,1,3,0
true_9,2,0,0,0,1,1,0,9,1,175,2,1,0,1,0,1,1,2,2,0
true_10,2,0,2,0,0,0,0,7,1,8,176,0,0,0,0,1,1,1,0,1
true_11,4,2,4,1,1,5,0,2,0,0,0,155,5,2,3,0,5,3,6,0
true_12,1,12,2,10,3,1,7,8,0,0,0,2,141,7,0,2,1,0,0,0
true_13,1,1,2,0,0,1,2,3,0,0,0,0,1,182,1,0,1,1,2,0
true_14,10,3,1,0,1,2,1,7,2,1,0,1,4,5,152,0,2,1,4,0
true_15,12,2,2,0,0,0,0,6,0,0,1,0,0,3,1,150,0,3,2,17
true_16,7,1,2,0,0,0,0,2,2,1,0,6,0,2,0,0,127,0,17,15
true_17,5,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,167,5,4
true_18,10,0,1,0,0,0,1,4,0,1,1,5,0,4,0,2,10,14,99,3
true_19,27,0,1,0,0,0,1,3,0,1,0,1,0,1,1,23,9,2,3,53
