,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,74,1,1,0,0,2,0,3,2,0,4,3,1,2,3,11,1,6,5,41
true_1,1,145,3,10,1,19,1,2,1,0,0,0,4,1,4,1,0,1,1,0
true_2,0,11,109,28,8,23,1,6,1,0,4,0,3,0,3,0,0,0,0,0
true_3,1,6,10,152,9,5,6,2,2,0,2,0,0,0,1,0,0,0,0,0
true_4,1,6,2,27,133,5,3,10,0,0,2,0,2,0,2,0,0,0,0,0
true_5,0,4,0,2,2,185,0,1,0,0,0,0,0,0,3,0,0,0,0,1
true_6,0,0,0,3,3,1,173,3,1,0,2,0,0,0,7,0,2,0,0,0
true_7,0,0,1,1,2,1,6,153,15,0,3,0,5,1,2,1,3,0,3,1
true_8,2,0,1,0,3,0,7,24,149,0,3,0,0,2,1,0,4,0,2,1
true_9,1,0,0,0,0,1,0,9,1,162,21,1,0,0,0,0,2,0,0,1
true_10,1,0,0,0,0,1,0,7,1,5,179,0,0,0,1,0,2,0,1,2
true_11,2,2,3,0,0,7,1,2,1,0,1,148,5,3,5,0,8,3,5,2
true_12,0,6,2,21,8,4,9,5,1,0,1,3,126,8,2,0,1,0,0,0
true_13,0,1,0,0,0,0,3,5,0,0,0,0,1,182,3,0,0,1,1,1
true_14,2,1,0,1,2,3,0,8,1,0,1,3,5,5,159,0,1,0,4,1
true_15,3,1,1,0,0,0,1,6,1,0,1,0,0,1,4,154,0,2,2,22
true_16,2,1,1,0,0,0,0,2,1,0,2,7,0,1,3,0,136,1,19,6
true_17,2,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,2,165,8,5
true_18,5,0,1,0,0,1,1,3,0,0,2,3,0,2,5,0,19,5,105,3
true_19,11,0,0,0,0,0,1,3,1,0,2,2,0,0,3,39,13,0,4,47
