class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7663551401869159,0.5125,0.6142322097378277,160,0.9495161011080332,0.6610070422321443
1,0.7563451776649747,0.764102564102564,0.7602040816326531,195,0.9583388918773534,0.7869412554000971
2,0.7790697674418605,0.6802030456852792,0.7262872628726287,197,0.9544077763144622,0.732046420268483
3,0.7038834951456311,0.7397959183673469,0.7213930348258707,196,0.973302793417311,0.7707124186065121
4,0.7880434782608695,0.7512953367875648,0.7692307692307693,193,0.9752542510367764,0.8438725581450806
5,0.7418032786885246,0.9141414141414141,0.8190045248868778,198,0.9900396744601672,0.9107887740410193
6,0.8274111675126904,0.8358974358974359,0.8316326530612245,195,0.9876894387663617,0.8983907455746205
7,0.7947368421052632,0.7626262626262627,0.7783505154639175,198,0.9829043514653817,0.8614733586146803
8,0.8651685393258427,0.7738693467336684,0.8169761273209549,199,0.9862875002286706,0.8919856837991232
9,0.8682926829268293,0.8944723618090452,0.8811881188118812,199,0.9950107580748886,0.9343443048229304
10,0.8571428571428571,0.87,0.8635235732009926,200,0.989999299719888,0.93813674479794
11,0.856353591160221,0.7828282828282829,0.8179419525065963,198,0.969646068750212,0.8558672045611251
12,0.813953488372093,0.7106598984771574,0.7588075880758808,197,0.9636486849339589,0.8041807792378199
13,0.6310344827586207,0.9242424242424242,0.75,198,0.9897293200764645,0.9464436372484087
14,0.7922705314009661,0.8324873096446701,0.8118811881188119,197,0.9858839775473411,0.8984388414593153
15,0.8220858895705522,0.6733668341708543,0.7403314917127072,199,0.9774579984774051,0.8234191400706762
16,0.7474226804123711,0.7967032967032966,0.7712765957446809,182,0.9750205201710218,0.8095088504703025
17,0.8791208791208791,0.851063829787234,0.8648648648648649,188,0.9872879468263301,0.9111912387909931
18,0.722972972972973,0.6903225806451613,0.7062706270627063,155,0.9705822513719716,0.7468234814106631
19,0.42,0.5,0.45652173913043476,126,0.9417677242869339,0.38789646690318735
