class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7416666666666667,0.55625,0.6357142857142857,160,0.9553653047091413,0.6856123376212196
1,0.7577319587628866,0.7538461538461538,0.7557840616966581,195,0.9639175183790569,0.7944556040728309
2,0.8194444444444444,0.5989847715736041,0.6920821114369502,197,0.9572051241616124,0.7450224321241853
3,0.6846846846846847,0.7755102040816326,0.7272727272727273,196,0.9790772072679099,0.769691106213964
4,0.7563451776649747,0.772020725388601,0.764102564102564,193,0.9790718189468988,0.8527397840932119
5,0.7972972972972973,0.8939393939393939,0.8428571428571429,198,0.9904907134050471,0.9129535377227905
6,0.7435897435897436,0.8923076923076924,0.8111888111888111,195,0.9901882732651963,0.8990165454512689
7,0.8370786516853933,0.7525252525252525,0.7925531914893617,198,0.9811991697490018,0.8553922533337905
8,0.9006211180124224,0.7286432160804021,0.8055555555555556,199,0.9867286586953249,0.8921243233985737
9,0.8974358974358975,0.8793969849246231,0.8883248730964467,199,0.9944978322021758,0.9417283809012251
10,0.8934010152284264,0.88,0.8866498740554156,200,0.9929726890756303,0.9449419864957609
11,0.5924528301886792,0.7929292929292929,0.6781857451403888,198,0.9752918320947436,0.8534459903830262
12,0.7303921568627451,0.7563451776649747,0.743142144638404,197,0.9685792058600814,0.8064042595180839
13,0.8817733990147784,0.9040404040404041,0.8927680798004988,198,0.9923238544459151,0.946151845089082
14,0.8518518518518519,0.817258883248731,0.8341968911917098,197,0.9871434233911698,0.9091262155006603
15,0.6827309236947792,0.8542713567839196,0.7589285714285714,199,0.9814227958611315,0.8365103565242078
16,0.7305699481865285,0.7747252747252747,0.752,182,0.9791651353106203,0.8078899241427105
17,0.8888888888888888,0.851063829787234,0.8695652173913043,188,0.9890090226546443,0.9183219976445042
18,0.7101449275362319,0.632258064516129,0.6689419795221843,155,0.9711694106099139,0.7185400670432697
19,0.4,0.2698412698412698,0.3222748815165877,126,0.9258119457076647,0.2973835646396636
