,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,100,2,1,0,3,1,0,1,0,0,3,2,1,0,2,11,2,4,2,25
true_1,1,148,3,11,3,16,1,0,1,0,0,1,4,1,3,1,0,0,1,0
true_2,0,17,120,26,11,10,1,2,1,1,1,0,5,0,2,0,0,0,0,0
true_3,1,4,11,155,18,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0
true_4,1,5,4,18,149,4,4,1,1,0,0,0,4,1,0,0,0,0,1,0
true_5,1,8,1,3,5,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0
true_6,1,2,2,2,9,1,167,6,2,0,0,0,1,1,1,0,0,0,0,0
true_7,1,1,0,2,13,1,6,151,12,1,0,0,6,1,0,1,2,0,0,0
true_8,3,0,2,0,7,1,4,17,155,1,3,0,1,2,0,0,2,0,1,0
true_9,2,0,0,0,9,1,0,0,1,175,6,3,0,0,0,0,1,1,0,0
true_10,1,0,0,1,7,0,1,0,1,9,176,0,0,0,0,1,2,0,0,1
true_11,3,1,4,2,3,6,0,0,0,0,0,152,7,1,4,1,5,2,3,4
true_12,0,6,1,9,4,1,6,4,0,0,1,2,152,7,1,1,2,0,0,0
true_13,0,2,0,0,3,1,4,1,0,0,0,0,2,181,1,0,0,1,1,1
true_14,5,2,0,0,8,1,1,3,0,0,1,1,6,5,158,1,2,0,2,1
true_15,12,2,0,0,6,0,2,0,1,0,1,0,0,2,1,153,0,2,1,16
true_16,4,1,1,0,2,0,0,0,2,1,0,11,1,0,1,0,141,1,9,7
true_17,6,0,0,0,4,1,0,0,0,0,0,3,0,1,0,0,0,162,4,7
true_18,5,1,0,1,3,1,2,1,0,1,1,5,0,3,2,2,22,7,97,1
true_19,23,0,0,0,2,0,2,0,1,2,0,1,1,1,1,27,13,1,3,48
